index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Aurangabad_0,"POLYGON ((75.24653147358934 19.8986124474299, 75.24653147358934 19.902835804086138, 75.24203989716877 19.902835804086138, 75.24203989716877 19.8986124474299, 75.24653147358934 19.8986124474299))",19.90072412575802,75.24428568537905,,,,509.138,,2.376,8.32,,,,511.514,0.0
Aurangabad_1,"POLYGON ((75.24653147358934 19.902835804086138, 75.24653147358934 19.907059048035357, 75.24203989716877 19.907059048035357, 75.24203989716877 19.902835804086138, 75.24653147358934 19.902835804086138))",19.904947426060748,75.24428568537905,,,,746.774,,2.62,9.219,,,,749.394,0.0
Aurangabad_2,"POLYGON ((75.24653147358934 19.907059048035357, 75.24653147358934 19.91128217925762, 75.24203989716877 19.91128217925762, 75.24203989716877 19.907059048035357, 75.24653147358934 19.907059048035357))",19.909170613646484,75.24428568537905,,,,830.732,,7.131,25.505,,,,837.863,0.0
Aurangabad_3,"POLYGON ((75.24653147358934 19.91128217925762, 75.24653147358934 19.915505197732994, 75.24203989716877 19.915505197732994, 75.24203989716877 19.91128217925762, 75.24653147358934 19.91128217925762))",19.913393688495308,75.24428568537905,,,,693.206,,1.908,6.826,,,,695.114,0.0
Aurangabad_4,"POLYGON ((75.24653147358934 19.915505197732994, 75.24653147358934 19.91972810344155, 75.24203989716877 19.91972810344155, 75.24203989716877 19.915505197732994, 75.24653147358934 19.915505197732994))",19.91761665058727,75.24428568537905,,,,588.77,,0.501,1.856,,,,589.271,0.0
Aurangabad_5,"POLYGON ((75.24653147358934 19.91972810344155, 75.24653147358934 19.923950896363355, 75.24203989716877 19.923950896363355, 75.24203989716877 19.91972810344155, 75.24653147358934 19.91972810344155))",19.921839499902454,75.24428568537905,,,,644.698,,3.673,13.33,,,,648.371,0.0
Aurangabad_6,"POLYGON ((75.25102305000995 19.885941701418503, 75.25102305000995 19.890165396076142, 75.24653147358934 19.890165396076142, 75.24653147358934 19.885941701418503, 75.25102305000995 19.885941701418503))",19.888053548747326,75.24877726179965,,,,464.046,,1.72,5.861,,,,465.766,0.0
Aurangabad_7,"POLYGON ((75.25102305000995 19.890165396076142, 75.25102305000995 19.894388978086592, 75.24653147358934 19.894388978086592, 75.24653147358934 19.890165396076142, 75.25102305000995 19.890165396076142))",19.89227718708137,75.24877726179963,,,,392.017,,0.0,0.0,,,,392.017,0.0
Aurangabad_8,"POLYGON ((75.25102305000995 19.894388978086592, 75.25102305000995 19.8986124474299, 75.24653147358934 19.8986124474299, 75.24653147358934 19.894388978086592, 75.25102305000995 19.894388978086592))",19.896500712758243,75.24877726179966,,,,394.073,,0.498,1.826,,,,394.571,0.0
Aurangabad_9,"POLYGON ((75.25102305000995 19.8986124474299, 75.25102305000995 19.902835804086138, 75.24653147358934 19.902835804086138, 75.24653147358934 19.8986124474299, 75.25102305000995 19.8986124474299))",19.900724125758018,75.24877726179965,,,,616.135,,2.071,7.232,,,,618.206,0.0
Aurangabad_10,"POLYGON ((75.25102305000995 19.902835804086138, 75.25102305000995 19.907059048035357, 75.24653147358934 19.907059048035357, 75.24653147358934 19.902835804086138, 75.25102305000995 19.902835804086138))",19.90494742606075,75.24877726179963,,,,754.741,,20.091,70.53,,,,774.832,0.0
Aurangabad_11,"POLYGON ((75.25102305000995 19.907059048035357, 75.25102305000995 19.91128217925762, 75.24653147358934 19.91128217925762, 75.24653147358934 19.907059048035357, 75.25102305000995 19.907059048035357))",19.90917061364649,75.24877726179965,,,,807.252,,14.902,53.365,,,,822.154,0.0
Aurangabad_12,"POLYGON ((75.25102305000995 19.91128217925762, 75.25102305000995 19.915505197732994, 75.24653147358934 19.915505197732994, 75.24653147358934 19.91128217925762, 75.25102305000995 19.91128217925762))",19.913393688495308,75.24877726179963,,,,640.697,,2.486,8.91,,,,643.183,0.0
Aurangabad_13,"POLYGON ((75.25102305000995 19.915505197732994, 75.25102305000995 19.91972810344155, 75.24653147358934 19.91972810344155, 75.24653147358934 19.915505197732994, 75.25102305000995 19.915505197732994))",19.91761665058727,75.24877726179965,,,,560.259,,5.906,21.446,,,,566.165,0.0
Aurangabad_14,"POLYGON ((75.25102305000995 19.91972810344155, 75.25102305000995 19.923950896363355, 75.24653147358934 19.923950896363355, 75.24653147358934 19.91972810344155, 75.25102305000995 19.91972810344155))",19.921839499902454,75.24877726179963,,,,601.261,,11.996,43.541,,,,613.257,0.0
Aurangabad_15,"POLYGON ((75.25102305000995 19.923950896363355, 75.25102305000995 19.92817357647849, 75.24653147358934 19.92817357647849, 75.24653147358934 19.923950896363355, 75.25102305000995 19.923950896363355))",19.926062236420925,75.24877726179963,,,,519.205,,0.0,0.0,,,,519.205,0.0
Aurangabad_16,"POLYGON ((75.25102305000995 19.92817357647849, 75.25102305000995 19.932396143767033, 75.24653147358934 19.932396143767033, 75.24653147358934 19.92817357647849, 75.25102305000995 19.92817357647849))",19.930284860122757,75.24877726179965,,,,618.873,,0.0,0.0,,,,618.873,0.0
Aurangabad_17,"POLYGON ((75.25551462643055 19.877493974241457, 75.25551462643055 19.88171789413363, 75.25102305000995 19.88171789413363, 75.25102305000995 19.877493974241457, 75.25551462643055 19.877493974241457))",19.879605934187545,75.25326883822024,,,,542.0,,0.0,0.0,,,,542.0,0.0
Aurangabad_18,"POLYGON ((75.25551462643055 19.88171789413363, 75.25551462643055 19.885941701418503, 75.25102305000995 19.885941701418503, 75.25102305000995 19.88171789413363, 75.25551462643055 19.88171789413363))",19.88382979777607,75.25326883822024,,,,490.511,,0.07,0.365,,,,490.581,0.0
Aurangabad_19,"POLYGON ((75.25551462643055 19.885941701418503, 75.25551462643055 19.890165396076142, 75.25102305000995 19.890165396076142, 75.25102305000995 19.885941701418503, 75.25551462643055 19.885941701418503))",19.888053548747326,75.25326883822025,,,,418.666,,0.694,2.364,,,,419.36,0.0
Aurangabad_20,"POLYGON ((75.25551462643055 19.890165396076142, 75.25551462643055 19.894388978086592, 75.25102305000995 19.894388978086592, 75.25102305000995 19.890165396076142, 75.25551462643055 19.890165396076142))",19.89227718708137,75.25326883822025,,,,396.331,,0.0,0.0,,,,396.331,0.0
Aurangabad_21,"POLYGON ((75.25551462643055 19.894388978086592, 75.25551462643055 19.8986124474299, 75.25102305000995 19.8986124474299, 75.25102305000995 19.894388978086592, 75.25551462643055 19.894388978086592))",19.896500712758243,75.25326883822024,,,,404.495,,1.904,6.587,,,,406.399,0.0
Aurangabad_22,"POLYGON ((75.25551462643055 19.8986124474299, 75.25551462643055 19.902835804086138, 75.25102305000995 19.902835804086138, 75.25102305000995 19.8986124474299, 75.25551462643055 19.8986124474299))",19.900724125758018,75.25326883822025,,,,642.569,,0.291,0.919,,,,642.86,0.0
Aurangabad_23,"POLYGON ((75.25551462643055 19.902835804086138, 75.25551462643055 19.907059048035357, 75.25102305000995 19.907059048035357, 75.25102305000995 19.902835804086138, 75.25551462643055 19.902835804086138))",19.90494742606075,75.25326883822025,,,,738.392,,8.497,29.832,,,,746.889,0.0
Aurangabad_24,"POLYGON ((75.25551462643055 19.907059048035357, 75.25551462643055 19.91128217925762, 75.25102305000995 19.91128217925762, 75.25102305000995 19.907059048035357, 75.25551462643055 19.907059048035357))",19.90917061364649,75.25326883822025,,,,679.601,,1.26,4.523,,,,680.861,0.0
Aurangabad_25,"POLYGON ((75.25551462643055 19.91128217925762, 75.25551462643055 19.915505197732994, 75.25102305000995 19.915505197732994, 75.25102305000995 19.91128217925762, 75.25551462643055 19.91128217925762))",19.913393688495308,75.25326883822024,,,,539.37,,2.969,10.662,,,,542.339,0.0
