index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Solapur_0,"POLYGON ((75.81719657677394 17.665522430556102, 75.81719657677394 17.669802152456366, 75.81270500035335 17.669802152456366, 75.81270500035335 17.665522430556102, 75.81719657677394 17.665522430556102))",17.667662291506232,75.81495078856362,,,,892.07,,23.452,87.006,,,,915.522,0.0
Solapur_1,"POLYGON ((75.81719657677394 17.669802152456366, 75.81719657677394 17.6740817725234, 75.81270500035335 17.6740817725234, 75.81270500035335 17.669802152456366, 75.81719657677394 17.669802152456366))",17.671941962489885,75.81495078856364,,,,827.601,,10.62,39.11,,,,838.221,0.0
Solapur_2,"POLYGON ((75.81719657677394 17.6740817725234, 75.81719657677394 17.678361290735772, 75.81270500035335 17.678361290735772, 75.81270500035335 17.6740817725234, 75.81719657677394 17.6740817725234))",17.676221531629587,75.81495078856365,,,,366.76,,0.0,0.0,,,,366.76,0.0
Solapur_3,"POLYGON ((75.81719657677394 17.678361290735772, 75.81719657677394 17.682640707072018, 75.81270500035335 17.682640707072018, 75.81270500035335 17.678361290735772, 75.81719657677394 17.678361290735772))",17.68050099890389,75.81495078856364,,,,238.51,,0.0,0.0,,,,238.51,0.0
Solapur_4,"POLYGON ((75.81719657677394 17.682640707072018, 75.81719657677394 17.686920021510694, 75.81270500035335 17.686920021510694, 75.81270500035335 17.682640707072018, 75.81719657677394 17.682640707072018))",17.684780364291356,75.81495078856362,,,,218.848,,0.0,0.0,,,,218.848,0.0
Solapur_5,"POLYGON ((75.82168815319453 17.661242606844077, 75.82168815319453 17.665522430556102, 75.81719657677394 17.665522430556102, 75.81719657677394 17.661242606844077, 75.82168815319453 17.661242606844077))",17.66338251870009,75.81944236498423,,,,576.945,,0.915,3.414,,,,577.86,0.0
Solapur_6,"POLYGON ((75.82168815319453 17.665522430556102, 75.82168815319453 17.669802152456366, 75.81719657677394 17.669802152456366, 75.81719657677394 17.665522430556102, 75.82168815319453 17.665522430556102))",17.667662291506232,75.81944236498424,,,,1163.086,,0.282,1.051,,,,1163.368,0.0
Solapur_7,"POLYGON ((75.82168815319453 17.669802152456366, 75.82168815319453 17.6740817725234, 75.81719657677394 17.6740817725234, 75.81719657677394 17.669802152456366, 75.82168815319453 17.669802152456366))",17.671941962489885,75.81944236498423,,,,910.191,,7.389,27.248,,,,917.58,0.0
Solapur_8,"POLYGON ((75.82168815319453 17.6740817725234, 75.82168815319453 17.678361290735772, 75.81719657677394 17.678361290735772, 75.81719657677394 17.6740817725234, 75.82168815319453 17.6740817725234))",17.676221531629587,75.81944236498424,,,,339.826,,0.475,1.827,,,,340.301,0.0
Solapur_9,"POLYGON ((75.82168815319453 17.678361290735772, 75.82168815319453 17.682640707072018, 75.81719657677394 17.682640707072018, 75.81719657677394 17.678361290735772, 75.82168815319453 17.678361290735772))",17.68050099890389,75.81944236498424,,,,236.128,,0.0,0.0,,,,236.128,0.0
Solapur_10,"POLYGON ((75.82168815319453 17.682640707072018, 75.82168815319453 17.686920021510694, 75.81719657677394 17.686920021510694, 75.81719657677394 17.682640707072018, 75.82168815319453 17.682640707072018))",17.684780364291356,75.81944236498423,,,,215.691,,0.0,0.0,,,,215.691,0.0
Solapur_11,"POLYGON ((75.82617972961513 17.65696268134175, 75.82617972961513 17.661242606844077, 75.82168815319453 17.661242606844077, 75.82168815319453 17.65696268134175, 75.82617972961513 17.65696268134175))",17.65910264409291,75.82393394140483,,,,354.92,,6.043,22.175,,,,360.963,0.0
Solapur_12,"POLYGON ((75.82617972961513 17.661242606844077, 75.82617972961513 17.665522430556102, 75.82168815319453 17.665522430556102, 75.82168815319453 17.661242606844077, 75.82617972961513 17.661242606844077))",17.66338251870009,75.82393394140483,,,,578.66,,3.049,11.296,,,,581.709,0.0
Solapur_13,"POLYGON ((75.82617972961513 17.665522430556102, 75.82617972961513 17.669802152456366, 75.82168815319453 17.669802152456366, 75.82168815319453 17.665522430556102, 75.82617972961513 17.665522430556102))",17.667662291506236,75.82393394140483,,,,1049.704,,11.68,43.255,,,,1061.384,0.0
Solapur_14,"POLYGON ((75.82617972961513 17.669802152456366, 75.82617972961513 17.6740817725234, 75.82168815319453 17.6740817725234, 75.82168815319453 17.669802152456366, 75.82617972961513 17.669802152456366))",17.671941962489882,75.82393394140483,,,,770.031,,1.398,5.169,,,,771.429,0.0
Solapur_15,"POLYGON ((75.82617972961513 17.6740817725234, 75.82617972961513 17.678361290735772, 75.82168815319453 17.678361290735772, 75.82168815319453 17.6740817725234, 75.82617972961513 17.6740817725234))",17.676221531629587,75.82393394140485,,,,305.727,,3.779,13.915,,,,309.506,0.0
