index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Gangtok_0,"POLYGON ((88.58796716721974 27.29284035354866, 88.58796716721974 27.29683183140771, 88.58347559079917 27.29683183140771, 88.58347559079917 27.29284035354866, 88.58796716721974 27.29284035354866))",27.294836092478185,88.58572137900946,,,,1906.814,,37.184,122.076,,,,1943.998,0.0
Gangtok_1,"POLYGON ((88.58796716721974 27.29683183140771, 88.58796716721974 27.300823165771845, 88.58347559079917 27.300823165771845, 88.58347559079917 27.29683183140771, 88.58796716721974 27.29683183140771))",27.29882749858978,88.58572137900944,,,,784.738,,8.644,28.389,,,,793.382,0.0
Gangtok_2,"POLYGON ((88.58796716721974 27.300823165771845, 88.58796716721974 27.304814356626856, 88.58347559079917 27.304814356626856, 88.58347559079917 27.300823165771845, 88.58796716721974 27.300823165771845))",27.302818761199347,88.58572137900946,,,,735.745,,20.757,68.818,,,,756.502,0.0
Gangtok_3,"POLYGON ((88.58796716721974 27.304814356626856, 88.58796716721974 27.308805403958527, 88.58347559079917 27.308805403958527, 88.58347559079917 27.304814356626856, 88.58796716721974 27.304814356626856))",27.30680988029269,88.58572137900946,,,,788.803,,48.551,160.816,,,,837.354,0.0
Gangtok_4,"POLYGON ((88.58796716721974 27.308805403958527, 88.58796716721974 27.31279630775266, 88.58347559079917 27.31279630775266, 88.58347559079917 27.308805403958527, 88.58796716721974 27.308805403958527))",27.31080085585559,88.58572137900946,,,,685.057,,40.701,136.46,,,,725.758,0.0
Gangtok_5,"POLYGON ((88.58796716721974 27.31279630775266, 88.58796716721974 27.316787067995055, 88.58347559079917 27.316787067995055, 88.58347559079917 27.31279630775266, 88.58796716721974 27.31279630775266))",27.314791687873857,88.58572137900946,,,,637.161,,15.263,51.214,,,,652.424,0.0
Gangtok_6,"POLYGON ((88.59245874364035 27.288848732208898, 88.59245874364035 27.29284035354866, 88.58796716721974 27.29284035354866, 88.58796716721974 27.288848732208898, 88.59245874364035 27.288848732208898))",27.290844542878784,88.59021295543005,,,,1225.58,,72.339,237.52,,,,1297.919,0.0
Gangtok_7,"POLYGON ((88.59245874364035 27.29284035354866, 88.59245874364035 27.29683183140771, 88.58796716721974 27.29683183140771, 88.58796716721974 27.29284035354866, 88.59245874364035 27.29284035354866))",27.294836092478185,88.59021295543005,,,,1225.58,,106.062,348.201,,,,1331.642,0.0
Gangtok_8,"POLYGON ((88.59245874364035 27.29683183140771, 88.59245874364035 27.300823165771845, 88.58796716721974 27.300823165771845, 88.58796716721974 27.29683183140771, 88.59245874364035 27.29683183140771))",27.298827498589777,88.59021295543005,,,,1286.945,,34.697,113.772,,,,1321.642,0.0
Gangtok_9,"POLYGON ((88.59245874364035 27.300823165771845, 88.59245874364035 27.304814356626856, 88.58796716721974 27.304814356626856, 88.58796716721974 27.300823165771845, 88.59245874364035 27.300823165771845))",27.30281876119935,88.59021295543003,,,,1386.406,,15.474,51.225,,,,1401.88,0.0
Gangtok_10,"POLYGON ((88.59245874364035 27.304814356626856, 88.59245874364035 27.308805403958527, 88.58796716721974 27.308805403958527, 88.58796716721974 27.304814356626856, 88.59245874364035 27.304814356626856))",27.306809880292686,88.59021295543005,,,,1722.071,,32.416,107.363,,,,1754.487,0.0
Gangtok_11,"POLYGON ((88.59245874364035 27.308805403958527, 88.59245874364035 27.31279630775266, 88.58796716721974 27.31279630775266, 88.58796716721974 27.308805403958527, 88.59245874364035 27.308805403958527))",27.310800855855586,88.59021295543005,,,,1498.707,,164.8,552.85,,,,1663.507,0.0
Gangtok_12,"POLYGON ((88.59245874364035 27.31279630775266, 88.59245874364035 27.316787067995055, 88.58796716721974 27.316787067995055, 88.58796716721974 27.31279630775266, 88.59245874364035 27.31279630775266))",27.31479168787386,88.59021295543005,,,,1140.944,,68.068,228.222,,,,1209.012,0.0
Gangtok_13,"POLYGON ((88.59245874364035 27.316787067995055, 88.59245874364035 27.320777684671516, 88.58796716721974 27.320777684671516, 88.58796716721974 27.316787067995055, 88.59245874364035 27.316787067995055))",27.31878237633329,88.59021295543003,,,,912.027,,0.0,0.0,,,,912.027,0.0
Gangtok_14,"POLYGON ((88.59245874364035 27.320777684671516, 88.59245874364035 27.32476815776785, 88.58796716721974 27.32476815776785, 88.58796716721974 27.320777684671516, 88.59245874364035 27.320777684671516))",27.32277292121968,88.59021295543005,,,,943.034,,6.407,21.749,,,,949.441,0.0
Gangtok_15,"POLYGON ((88.59695032006094 27.288848732208898, 88.59695032006094 27.29284035354866, 88.59245874364035 27.29284035354866, 88.59245874364035 27.288848732208898, 88.59695032006094 27.288848732208898))",27.29084454287878,88.59470453185067,,,,1136.045,,65.559,216.313,,,,1201.604,0.0
Gangtok_16,"POLYGON ((88.59695032006094 27.29284035354866, 88.59695032006094 27.29683183140771, 88.59245874364035 27.29683183140771, 88.59245874364035 27.29284035354866, 88.59695032006094 27.29284035354866))",27.29483609247818,88.59470453185064,,,,1136.045,,32.716,107.927,,,,1168.761,0.0
Gangtok_17,"POLYGON ((88.59695032006094 27.29683183140771, 88.59695032006094 27.300823165771845, 88.59245874364035 27.300823165771845, 88.59245874364035 27.29683183140771, 88.59695032006094 27.29683183140771))",27.29882749858978,88.59470453185065,,,,1181.731,,34.17,112.758,,,,1215.901,0.0
Gangtok_18,"POLYGON ((88.59695032006094 27.300823165771845, 88.59695032006094 27.304814356626856, 88.59245874364035 27.304814356626856, 88.59245874364035 27.300823165771845, 88.59695032006094 27.300823165771845))",27.302818761199347,88.59470453185067,,,,1679.192,,67.983,226.279,,,,1747.175,0.0
Gangtok_19,"POLYGON ((88.59695032006094 27.304814356626856, 88.59695032006094 27.308805403958527, 88.59245874364035 27.308805403958527, 88.59245874364035 27.304814356626856, 88.59695032006094 27.304814356626856))",27.30680988029269,88.59470453185065,,,,2610.735,,196.822,654.983,,,,2807.557,0.0
Gangtok_20,"POLYGON ((88.59695032006094 27.308805403958527, 88.59695032006094 27.31279630775266, 88.59245874364035 27.31279630775266, 88.59245874364035 27.308805403958527, 88.59695032006094 27.308805403958527))",27.310800855855593,88.59470453185065,,,,2247.279,,444.086,1486.577,,,,2691.365,0.0
Gangtok_21,"POLYGON ((88.59695032006094 27.31279630775266, 88.59695032006094 27.316787067995055, 88.59245874364035 27.316787067995055, 88.59245874364035 27.31279630775266, 88.59695032006094 27.31279630775266))",27.314791687873857,88.59470453185064,,,,1885.012,,313.982,1050.864,,,,2198.994,0.0
Gangtok_22,"POLYGON ((88.59695032006094 27.316787067995055, 88.59695032006094 27.320777684671516, 88.59245874364035 27.320777684671516, 88.59245874364035 27.316787067995055, 88.59695032006094 27.316787067995055))",27.318782376333285,88.59470453185064,,,,1416.147,,182.773,617.625,,,,1598.92,0.0
Gangtok_23,"POLYGON ((88.59695032006094 27.320777684671516, 88.59695032006094 27.32476815776785, 88.59245874364035 27.32476815776785, 88.59245874364035 27.320777684671516, 88.59695032006094 27.320777684671516))",27.322772921219677,88.59470453185067,,,,1090.966,,29.332,99.088,,,,1120.298,0.0
Gangtok_24,"POLYGON ((88.59695032006094 27.32476815776785, 88.59695032006094 27.32875848726986, 88.59245874364035 27.32875848726986, 88.59245874364035 27.32476815776785, 88.59695032006094 27.32476815776785))",27.326763322518858,88.59470453185067,,,,956.851,,13.708,47.006,,,,970.559,0.0
Gangtok_25,"POLYGON ((88.59695032006094 27.32875848726986, 88.59695032006094 27.33274867316337, 88.59245874364035 27.33274867316337, 88.59245874364035 27.32875848726986, 88.59695032006094 27.32875848726986))",27.330753580216616,88.59470453185067,,,,956.851,,5.48,18.783,,,,962.331,0.0
Gangtok_26,"POLYGON ((88.59695032006094 27.33274867316337, 88.59695032006094 27.336738715434198, 88.59245874364035 27.336738715434198, 88.59245874364035 27.33274867316337, 88.59695032006094 27.33274867316337))",27.334743694298787,88.59470453185065,,,,936.468,,9.443,32.412,,,,945.911,0.0
Gangtok_27,"POLYGON ((88.59695032006094 27.336738715434198, 88.59695032006094 27.34072861406814, 88.59245874364035 27.34072861406814, 88.59245874364035 27.336738715434198, 88.59695032006094 27.336738715434198))",27.33873366475117,88.59470453185065,,,,884.948,,12.278,43.548,,,,897.226,0.0
Gangtok_28,"POLYGON ((88.59695032006094 27.34072861406814, 88.59695032006094 27.344718369051055, 88.59245874364035 27.344718369051055, 88.59245874364035 27.34072861406814, 88.59695032006094 27.34072861406814))",27.342723491559596,88.59470453185065,,,,858.082,,8.285,29.383,,,,866.367,0.0
Gangtok_29,"POLYGON ((88.59695032006094 27.344718369051055, 88.59695032006094 27.348707980368747, 88.59245874364035 27.348707980368747, 88.59245874364035 27.344718369051055, 88.59695032006094 27.344718369051055))",27.3467131747099,88.59470453185065,,,,846.582,,19.842,71.738,,,,866.424,0.0
Gangtok_30,"POLYGON ((88.60144189648155 27.29683183140771, 88.60144189648155 27.300823165771845, 88.59695032006094 27.300823165771845, 88.59695032006094 27.29683183140771, 88.60144189648155 27.29683183140771))",27.298827498589777,88.59919610827124,,,,958.21,,26.61,87.794,,,,984.82,0.0
Gangtok_31,"POLYGON ((88.60144189648155 27.300823165771845, 88.60144189648155 27.304814356626856, 88.59695032006094 27.304814356626856, 88.59695032006094 27.300823165771845, 88.60144189648155 27.300823165771845))",27.30281876119935,88.59919610827123,,,,1425.68,,162.69,541.374,,,,1588.37,0.0
Gangtok_32,"POLYGON ((88.60144189648155 27.304814356626856, 88.60144189648155 27.308805403958527, 88.59695032006094 27.308805403958527, 88.59695032006094 27.304814356626856, 88.60144189648155 27.304814356626856))",27.306809880292686,88.59919610827124,,,,2865.132,,202.11,672.575,,,,3067.242,0.0
Gangtok_33,"POLYGON ((88.60144189648155 27.308805403958527, 88.60144189648155 27.31279630775266, 88.59695032006094 27.31279630775266, 88.59695032006094 27.308805403958527, 88.60144189648155 27.308805403958527))",27.310800855855586,88.59919610827124,,,,2608.995,,170.617,571.257,,,,2779.612,0.0
Gangtok_34,"POLYGON ((88.60144189648155 27.31279630775266, 88.60144189648155 27.316787067995055, 88.59695032006094 27.316787067995055, 88.59695032006094 27.31279630775266, 88.60144189648155 27.31279630775266))",27.31479168787386,88.59919610827123,,,,2357.806,,481.502,1611.801,,,,2839.308,0.0
Gangtok_35,"POLYGON ((88.60144189648155 27.316787067995055, 88.60144189648155 27.320777684671516, 88.59695032006094 27.320777684671516, 88.59695032006094 27.316787067995055, 88.60144189648155 27.316787067995055))",27.31878237633329,88.59919610827124,,,,1882.992,,367.261,1240.932,,,,2250.253,0.0
Gangtok_36,"POLYGON ((88.60144189648155 27.320777684671516, 88.60144189648155 27.32476815776785, 88.59695032006094 27.32476815776785, 88.59695032006094 27.320777684671516, 88.60144189648155 27.320777684671516))",27.32277292121968,88.59919610827123,,,,1335.275,,60.29,203.719,,,,1395.565,0.0
Gangtok_37,"POLYGON ((88.60144189648155 27.32476815776785, 88.60144189648155 27.32875848726986, 88.59695032006094 27.32875848726986, 88.59695032006094 27.32476815776785, 88.60144189648155 27.32476815776785))",27.326763322518858,88.59919610827123,,,,1107.038,,28.683,98.458,,,,1135.721,0.0
Gangtok_38,"POLYGON ((88.60144189648155 27.32875848726986, 88.60144189648155 27.33274867316337, 88.59695032006094 27.33274867316337, 88.59695032006094 27.32875848726986, 88.60144189648155 27.32875848726986))",27.330753580216616,88.59919610827123,,,,1107.038,,28.636,98.271,,,,1135.674,0.0
Gangtok_39,"POLYGON ((88.60144189648155 27.33274867316337, 88.60144189648155 27.336738715434198, 88.59695032006094 27.336738715434198, 88.59695032006094 27.33274867316337, 88.60144189648155 27.33274867316337))",27.334743694298787,88.59919610827124,,,,1060.166,,4.291,14.721,,,,1064.457,0.0
Gangtok_40,"POLYGON ((88.60144189648155 27.336738715434198, 88.60144189648155 27.34072861406814, 88.59695032006094 27.34072861406814, 88.59695032006094 27.336738715434198, 88.60144189648155 27.336738715434198))",27.338733664751167,88.59919610827124,,,,1245.757,,13.81,49.033,,,,1259.567,0.0
Gangtok_41,"POLYGON ((88.60144189648155 27.34072861406814, 88.60144189648155 27.344718369051055, 88.59695032006094 27.344718369051055, 88.59695032006094 27.34072861406814, 88.60144189648155 27.34072861406814))",27.3427234915596,88.59919610827123,,,,1603.633,,31.826,112.914,,,,1635.459,0.0
Gangtok_42,"POLYGON ((88.60144189648155 27.344718369051055, 88.60144189648155 27.348707980368747, 88.59695032006094 27.348707980368747, 88.59695032006094 27.344718369051055, 88.60144189648155 27.344718369051055))",27.3467131747099,88.59919610827124,,,,1595.986,,12.32,44.734,,,,1608.306,0.0
Gangtok_43,"POLYGON ((88.60144189648155 27.348707980368747, 88.60144189648155 27.35269744800705, 88.59695032006094 27.35269744800705, 88.59695032006094 27.348707980368747, 88.60144189648155 27.348707980368747))",27.350702714187896,88.59919610827124,,,,1005.029,,25.719,93.08,,,,1030.748,0.0
Gangtok_44,"POLYGON ((88.60593347290214 27.304814356626856, 88.60593347290214 27.308805403958527, 88.60144189648155 27.308805403958527, 88.60144189648155 27.304814356626856, 88.60593347290214 27.304814356626856))",27.30680988029269,88.60368768469185,,,,2097.168,,47.062,156.694,,,,2144.23,0.0
Gangtok_45,"POLYGON ((88.60593347290214 27.308805403958527, 88.60593347290214 27.31279630775266, 88.60144189648155 27.31279630775266, 88.60144189648155 27.308805403958527, 88.60593347290214 27.308805403958527))",27.310800855855593,88.60368768469185,,,,2284.254,,17.886,60.56,,,,2302.14,0.0
Gangtok_46,"POLYGON ((88.60593347290214 27.31279630775266, 88.60593347290214 27.316787067995055, 88.60144189648155 27.316787067995055, 88.60144189648155 27.31279630775266, 88.60593347290214 27.31279630775266))",27.314791687873857,88.60368768469185,,,,2553.589,,188.078,636.427,,,,2741.667,0.0
Gangtok_47,"POLYGON ((88.60593347290214 27.316787067995055, 88.60593347290214 27.320777684671516, 88.60144189648155 27.320777684671516, 88.60144189648155 27.316787067995055, 88.60593347290214 27.316787067995055))",27.318782376333285,88.60368768469186,,,,2326.944,,341.842,1161.975,,,,2668.786,0.0
Gangtok_48,"POLYGON ((88.60593347290214 27.320777684671516, 88.60593347290214 27.32476815776785, 88.60144189648155 27.32476815776785, 88.60144189648155 27.320777684671516, 88.60593347290214 27.320777684671516))",27.322772921219677,88.60368768469185,,,,1891.519,,105.248,357.767,,,,1996.767,0.0
Gangtok_49,"POLYGON ((88.60593347290214 27.32476815776785, 88.60593347290214 27.32875848726986, 88.60144189648155 27.32875848726986, 88.60144189648155 27.32476815776785, 88.60593347290214 27.32476815776785))",27.326763322518858,88.60368768469185,,,,1844.077,,58.253,200.623,,,,1902.33,0.0
Gangtok_50,"POLYGON ((88.60593347290214 27.32875848726986, 88.60593347290214 27.33274867316337, 88.60144189648155 27.33274867316337, 88.60144189648155 27.32875848726986, 88.60593347290214 27.32875848726986))",27.330753580216616,88.60368768469185,,,,1844.077,,82.53,284.227,,,,1926.607,0.0
Gangtok_51,"POLYGON ((88.60593347290214 27.33274867316337, 88.60593347290214 27.336738715434198, 88.60144189648155 27.336738715434198, 88.60144189648155 27.33274867316337, 88.60593347290214 27.33274867316337))",27.334743694298787,88.60368768469183,,,,1330.785,,32.065,110.44,,,,1362.85,0.0
Gangtok_52,"POLYGON ((88.60593347290214 27.336738715434198, 88.60593347290214 27.34072861406814, 88.60144189648155 27.34072861406814, 88.60144189648155 27.336738715434198, 88.60593347290214 27.336738715434198))",27.33873366475117,88.60368768469183,,,,1538.711,,87.32,309.477,,,,1626.031,0.0
Gangtok_53,"POLYGON ((88.60593347290214 27.34072861406814, 88.60593347290214 27.344718369051055, 88.60144189648155 27.344718369051055, 88.60144189648155 27.34072861406814, 88.60593347290214 27.34072861406814))",27.342723491559596,88.60368768469186,,,,2118.271,,56.848,201.482,,,,2175.119,0.0
Gangtok_54,"POLYGON ((88.60593347290214 27.344718369051055, 88.60593347290214 27.348707980368747, 88.60144189648155 27.348707980368747, 88.60144189648155 27.344718369051055, 88.60593347290214 27.344718369051055))",27.3467131747099,88.60368768469185,,,,2136.661,,72.288,260.621,,,,2208.949,0.0
Gangtok_55,"POLYGON ((88.60593347290214 27.348707980368747, 88.60593347290214 27.35269744800705, 88.60144189648155 27.35269744800705, 88.60144189648155 27.348707980368747, 88.60593347290214 27.348707980368747))",27.350702714187896,88.60368768469185,,,,1154.61,,6.466,23.358,,,,1161.076,0.0
Gangtok_56,"POLYGON ((88.60593347290214 27.35269744800705, 88.60593347290214 27.356686771951793, 88.60144189648155 27.356686771951793, 88.60144189648155 27.35269744800705, 88.60593347290214 27.35269744800705))",27.354692109979418,88.60368768469183,,,,692.766,,2.493,9.067,,,,695.259,0.0
Gangtok_57,"POLYGON ((88.61042504932274 27.308805403958527, 88.61042504932274 27.31279630775266, 88.60593347290214 27.31279630775266, 88.60593347290214 27.308805403958527, 88.61042504932274 27.308805403958527))",27.310800855855586,88.60817926111244,,,,1701.749,,31.968,108.185,,,,1733.717,0.0
