date,total,power,traffic,residential_scope1,residential_scope2,industrial,aviation,city
2024-08-13,809.531,606.635,,202.896,216.865,,0.0,Shimla
2024-08-14,637.3670000000001,632.633,,4.734,221.609,,0.0,Shimla
2024-08-15,679.156,623.665,,55.491,219.197,,0.0,Shimla
2024-08-16,699.61,647.974,,51.636,218.58,,0.0,Shimla
2024-08-17,779.5409999999999,653.987,,125.554,220.003,,0.0,Shimla
2024-08-18,1365.535,645.121,,720.414,218.731,,0.014151835877853477,Shimla
2024-08-19,630.681,630.681,,0.0,218.146,,0.0,Shimla
2024-08-20,681.079,626.534,,54.545,219.899,,0.00752975556553738,Shimla
2024-08-21,695.761,648.471,,47.29,214.393,,0.014110481193817005,Shimla
2024-08-22,710.0840000000001,652.475,,57.609,208.559,,0.01510260351553623,Shimla
2024-08-23,687.029,619.222,,67.807,219.854,,0.014182627780713235,Shimla
2024-08-24,613.144,613.144,,0.0,220.458,,0.0024741255129826197,Shimla
2024-08-25,789.9879999999999,631.496,,158.492,222.341,,0.01415371389204158,Shimla
2024-08-26,686.909,633.699,,53.21,222.813,,0.014191603213876663,Shimla
2024-08-27,672.789,622.491,,50.298,222.192,,0.011482039389543775,Shimla
2024-08-28,959.296,635.522,,323.774,225.025,,0.014210330446274039,Shimla
2024-08-29,666.428,666.428,,0.0,222.766,,0.0,Shimla
2024-08-30,680.846,679.639,,1.207,223.082,,0.011010918155258263,Shimla
2024-08-31,738.7040000000001,684.258,,54.446,218.856,,0.011467068306403433,Shimla
2024-09-01,742.36,690.889,,51.471,224.128,,0.011019223832717666,Shimla
2024-09-02,1467.319,680.01,,787.309,226.933,,0.0,Shimla
2024-09-03,794.731,660.72,,134.011,224.132,,0.01144006295246816,Shimla
2024-09-04,649.889,649.889,,0.0,227.889,,0.011008173691746247,Shimla
2024-09-05,704.802,659.715,,45.087,227.635,,0.0025727095896988703,Shimla
2024-09-06,699.9499999999999,651.396,,48.554,230.806,,0.0,Shimla
2024-09-07,618.083,616.848,,1.235,228.561,,0.0,Shimla
2024-09-08,876.168,602.322,,273.846,224.775,,0.01101224391240033,Shimla
2024-09-09,910.37,590.926,,319.444,223.671,,0.01100509779922799,Shimla
2024-09-10,565.673,565.673,,0.0,222.007,,0.0024683807078718137,Shimla
2024-09-11,649.846,601.693,,48.153,219.331,,0.011017758546237495,Shimla
2024-09-12,626.229,626.229,,0.0,225.571,,0.015115030504569407,Shimla
2024-09-13,866.4929999999999,647.27,,219.223,225.075,,0.0070051492686028696,Shimla
2024-09-14,723.665,672.06,,51.605,223.768,,0.011455582103612461,Shimla
2024-09-15,697.4590000000001,650.922,,46.537,224.697,,0.0,Shimla
2024-09-16,664.518,610.265,,54.253,220.25,,0.011016377179469686,Shimla
2024-09-17,607.907,558.056,,49.851,219.915,,0.011484158651664446,Shimla
2024-09-18,665.0889999999999,574.644,,90.445,208.423,,0.011015131206264064,Shimla
2024-09-19,643.439,589.853,,53.586,217.232,,0.00247136410617008,Shimla
2024-09-20,662.7,614.851,,47.849,218.537,,0.0,Shimla
2024-09-21,650.89,627.068,,23.822,221.038,,0.0,Shimla
2024-09-22,669.333,619.443,,49.89,222.204,,0.0,Shimla
2024-09-23,650.624,592.078,,58.546,220.084,,0.0,Shimla
2024-09-24,549.626,549.299,,0.327,214.896,,0.0,Shimla
2024-09-25,644.259,584.989,,59.27,222.618,,0.014191123866045426,Shimla
2024-09-26,615.762,615.762,,0.0,231.568,,0.0,Shimla
2024-09-27,626.479,626.479,,0.0,228.471,,0.014138546022808448,Shimla
2024-09-28,624.108,624.108,,0.0,224.855,,0.0,Shimla
2024-09-29,908.539,633.828,,274.711,226.466,,0.01103751822907258,Shimla
2024-09-30,679.597,622.155,,57.442,227.336,,0.010225345395262264,Shimla
2024-10-01,629.382,588.141,,41.241,224.234,,0.015114739207022134,Shimla
2024-10-02,599.912,583.231,,16.681,221.282,,0.01101407249390201,Shimla
2024-10-03,654.851,606.698,,48.153,221.287,,0.011487038938178554,Shimla
2024-10-04,627.105,621.418,,5.687,217.744,,0.014151175361525816,Shimla
2024-10-05,628.9,628.9,,0.0,214.408,,0.015094721097670846,Shimla
2024-10-06,691.99,636.689,,55.301,214.417,,0.014227352056813273,Shimla
2024-10-07,705.723,644.723,,61.0,218.289,,0.011027357453230692,Shimla
2024-10-08,697.552,643.407,,54.145,225.914,,0.007561578790818025,Shimla
2024-10-09,654.669,654.669,,0.0,215.511,,0.011027205253406384,Shimla
2024-10-10,661.142,661.142,,0.0,205.666,,0.015103903409961799,Shimla
2024-10-11,711.082,671.732,,39.35,210.244,,0.014139993781523684,Shimla
2024-10-12,729.2239999999999,676.045,,53.179,220.067,,0.0075368313861190655,Shimla
2024-10-13,717.9590000000001,673.908,,44.051,218.178,,0.01103093353064323,Shimla
2024-10-14,678.294,670.538,,7.756,228.518,,0.011028028750666056,Shimla
2024-10-15,677.339,644.985,,32.354,217.583,,0.015091446789526,Shimla
2024-10-16,651.447,649.135,,2.312,218.267,,0.014227708874060085,Shimla
2024-10-17,679.134,629.37,,49.764,214.13,,0.011477772450294297,Shimla
2024-10-18,697.4430000000001,652.214,,45.229,218.621,,0.014190207767182692,Shimla
2024-10-19,658.709,658.709,,0.0,218.191,,0.011461705559897391,Shimla
2024-10-20,657.976,657.976,,0.0,216.718,,0.011021543775669012,Shimla
2024-10-21,648.239,648.239,,0.0,223.364,,0.01411043514870077,Shimla
2024-10-22,672.8480000000001,621.835,,51.013,223.822,,0.01145431008643255,Shimla
2024-10-23,684.1410000000001,620.975,,63.166,213.406,,0.011037591997534787,Shimla
2024-10-24,607.146,604.798,,2.348,204.035,,0.015116720695109113,Shimla
2024-10-25,627.689,627.689,,0.0,210.319,,0.010980888941510229,Shimla
2024-10-26,646.689,646.689,,0.0,219.406,,0.0150953048665979,Shimla
2024-10-27,664.0889999999999,648.007,,16.082,225.499,,0.014230471680390228,Shimla
2024-10-28,704.989,650.371,,54.618,228.545,,0.007103949086133285,Shimla
2024-10-29,629.4979999999999,626.382,,3.116,228.455,,0.011301098548925215,Shimla
2024-10-30,637.99,637.99,,0.0,217.48,,0.01105289439123778,Shimla
2024-10-31,694.547,648.436,,46.111,210.483,,0.011470609784673605,Shimla
2024-11-01,701.673,653.174,,48.499,220.093,,0.011024660210882865,Shimla
2024-11-02,700.533,650.766,,49.767,224.729,,0.011164741582673393,Shimla
2024-11-03,690.565,655.724,,34.841,226.504,,0.011029269210271028,Shimla
2024-11-04,646.218,646.218,,0.0,228.72,,0.010999796630771233,Shimla
2024-11-05,703.8249999999999,625.088,,78.737,230.337,,0.015130288345217834,Shimla
2024-11-06,696.292,635.869,,60.423,233.932,,0.010993666311330669,Shimla
2024-11-07,705.027,640.919,,64.108,236.377,,0.015081186583094191,Shimla
2024-11-08,650.369,645.652,,4.717,236.386,,0.011031891762808669,Shimla
2024-11-09,641.863,641.863,,0.0,236.485,,0.007836273859400725,Shimla
2024-11-10,619.565,617.389,,2.176,232.619,,0.0,Shimla
2024-11-11,583.077,583.077,,0.0,224.526,,0.0,Shimla
2024-11-12,527.719,527.719,,0.0,219.596,,0.011166218476460675,Shimla
2024-11-13,517.607,516.535,,1.072,216.414,,0.014189043029729509,Shimla
2024-11-14,549.694,549.694,,0.0,227.536,,0.015095786679284174,Shimla
2024-11-15,568.724,568.724,,0.0,231.217,,0.01413350059201041,Shimla
2024-11-16,640.5020000000001,585.176,,55.326,225.246,,0.007850500934800409,Shimla
2024-11-17,646.8539999999999,591.554,,55.3,219.418,,0.01419703633696138,Shimla
2024-11-18,654.532,604.827,,49.705,231.522,,0.007100366302580695,Shimla
2024-11-19,633.164,583.459,,49.705,231.378,,0.015105660299308115,Shimla
2024-11-20,652.265,596.89,,55.375,230.057,,0.014162372645932444,Shimla
2024-11-21,674.101,612.87,,61.231,231.951,,0.015098731039319547,Shimla
2024-11-22,669.258,621.474,,47.784,227.471,,0.014170697039437498,Shimla
2024-11-23,680.183,626.431,,53.752,226.322,,0.007839653115814919,Shimla
2024-11-24,656.847,609.149,,47.698,218.213,,0.01414169324252845,Shimla
2024-11-25,594.771,594.562,,0.209,222.589,,0.014170757036846827,Shimla
2024-11-26,558.26,558.26,,0.0,228.291,,0.003896860029754285,Shimla
2024-11-27,557.58,557.58,,0.0,224.003,,0.014226498013978144,Shimla
2024-11-28,620.739,561.488,,59.251,229.098,,0.019217302093434217,Shimla
2024-11-29,613.846,566.057,,47.789,226.09,,0.01414015589708802,Shimla
2024-11-30,593.579,551.4,,42.179,225.413,,0.0,Shimla
2024-12-01,556.438,556.438,,0.0,220.613,,0.0,Shimla
2024-12-02,546.309,546.262,,0.047,211.506,,0.014159226979534626,Shimla
2024-12-03,534.8739999999999,529.93,,4.944,206.764,,0.015110521782615405,Shimla
2024-12-04,580.157,537.671,,42.486,206.453,,0.014176523495825306,Shimla
2024-12-05,586.192,537.398,,48.794,214.228,,0.015131340184199983,Shimla
2024-12-06,557.215,555.671,,1.544,213.463,,0.007838309751741093,Shimla
2024-12-07,631.905,569.622,,62.283,218.871,,0.007815484159215255,Shimla
2024-12-08,621.769,579.023,,42.746,210.257,,0.007833798574041716,Shimla
2024-12-09,915.96,574.63,,341.33,222.931,,0.007827477026390382,Shimla
2024-12-10,607.298,553.728,,53.57,208.411,,0.007829112515928953,Shimla
2024-12-11,629.5079999999999,579.867,,49.641,209.148,,0.014135152009720119,Shimla
2024-12-12,619.317,590.195,,29.122,214.699,,0.017238492228444268,Shimla
2024-12-13,634.941,590.695,,44.246,206.583,,0.009921359814446279,Shimla
2024-12-14,633.5070000000001,589.291,,44.216,206.57,,0.00783556609731281,Shimla
2024-12-15,653.26,597.655,,55.605,206.018,,0.014216338976246669,Shimla
2024-12-16,649.137,595.372,,53.765,211.725,,0.014216692061005837,Shimla
2024-12-17,565.31,565.31,,0.0,220.648,,0.007829087686527157,Shimla
2024-12-18,573.828,570.766,,3.062,213.043,,0.01412407163502029,Shimla
2024-12-19,647.222,590.282,,56.94,222.785,,0.007829040405776186,Shimla
2024-12-20,656.272,604.657,,51.615,224.134,,0.014177070917860324,Shimla
2024-12-21,659.596,609.72,,49.876,218.561,,0.00784507163118843,Shimla
2024-12-22,624.5490000000001,624.046,,0.503,214.292,,0.014097433756315376,Shimla
2024-12-23,678.307,609.324,,68.983,236.965,,0.00368936935901384,Shimla
2024-12-24,696.32,578.966,,117.354,237.618,,0.0,Shimla
2024-12-25,652.824,597.77,,55.054,219.891,,0.016655750362921936,Shimla
2024-12-26,663.715,611.729,,51.986,218.676,,0.007838780013734229,Shimla
2024-12-27,638.972,609.643,,29.329,231.57,,0.014073013609769446,Shimla
2024-12-28,653.578,605.558,,48.02,248.973,,0.0,Shimla
2024-12-29,662.5120000000001,616.388,,46.124,230.93,,0.0,Shimla
2024-12-30,668.724,623.288,,45.436,209.539,,0.01419944264614181,Shimla
2024-12-31,646.7370000000001,601.301,,45.436,216.018,,0.007834571872816836,Shimla
