date,total,power,traffic,residential_scope1,residential_scope2,industrial,aviation,city,traffic_NOx,traffic_pm25
2024-11-06,7217.166999999999,4579.521,,716.089,928.462,,475979.9947297858,Chandigarh,,
2024-11-07,6901.589,4614.944,,504.543,938.116,,460953.7854309635,Chandigarh,,
2024-11-08,6957.2300000000005,4647.67,,272.647,941.819,,460700.0071887282,Chandigarh,,
2024-11-09,7548.061,4620.182,,880.686,949.969,,500197.2161440148,Chandigarh,,
2024-11-10,7769.678,4440.517,,1258.499,944.867,,359231.23427274765,Chandigarh,,
2024-11-11,6946.6810000000005,4195.621,,698.225,934.865,,447702.0060338534,Chandigarh,,
2024-11-12,6587.394,3797.219,,698.225,904.045,,480469.9022815912,Chandigarh,,
2024-11-13,6101.932,3718.055,,326.464,915.265,,441518.22664909565,Chandigarh,,
2024-11-14,6175.449,3957.728,,357.919,947.285,,466067.872111683,Chandigarh,,
2024-11-15,6833.92,4093.658,,707.245,957.16,,423570.7326562503,Chandigarh,,
2024-11-16,6698.921,4213.133,,472.087,967.623,,489127.8666271963,Chandigarh,,
2024-11-17,6528.183,4257.292,,272.766,939.402,,322620.8967424665,Chandigarh,,
2024-11-18,6597.916,4352.121,,249.44,953.609,,408193.3446468279,Chandigarh,,
2024-11-19,6367.325,4196.496,,249.44,952.951,,438534.1965265168,Chandigarh,,
2024-11-20,6552.794000000001,4294.148,,301.265,937.447,,469546.616947697,Chandigarh,,
2024-11-21,6872.626,4410.759,,681.999,929.759,,466781.1462672497,Chandigarh,,
2024-11-22,6594.553,4474.54,,152.054,935.933,,501077.3866134418,Chandigarh,,
2024-11-23,6935.589999999999,4509.978,,458.762,925.216,,492437.1085159858,Chandigarh,,
2024-11-24,6610.86,4383.351,,250.705,897.465,,367045.930628164,Chandigarh,,
2024-11-25,6551.13,4277.91,,298.327,913.407,,476558.3569425865,Chandigarh,,
2024-11-26,6528.641,4017.125,,532.343,906.53,,470946.8449868873,Chandigarh,,
2024-11-27,6513.026,4009.546,,555.323,911.02,,467994.945569325,Chandigarh,,
2024-11-28,6089.251,4038.279,,264.759,926.098,,454889.591234727,Chandigarh,,
2024-11-29,6142.46,4073.009,,106.691,915.502,,498298.4543613536,Chandigarh,,
2024-11-30,6089.008,3965.845,,143.142,929.178,,486692.7766689592,Chandigarh,,
2024-12-01,6397.097,4004.903,,292.53,915.917,,372417.7327941088,Chandigarh,,
2024-12-02,6322.916,3928.907,,302.083,875.03,,475639.2245544492,Chandigarh,,
2024-12-03,6186.393,3811.366,,270.0,858.705,,475019.5129175682,Chandigarh,,
2024-12-04,6213.115,3869.545,,275.573,864.49,,480244.5907083052,Chandigarh,,
2024-12-05,5867.88,3867.559,,149.581,881.898,,478713.254151556,Chandigarh,,
2024-12-06,6440.121,3998.529,,350.967,900.336,,480445.6467225948,Chandigarh,,
2024-12-07,6833.592000000001,4098.906,,663.706,888.644,,501374.3006438993,Chandigarh,,
2024-12-08,6562.909,4166.11,,355.977,870.759,,369512.07062686473,Chandigarh,,
2024-12-09,6246.693,4134.542,,37.549,872.647,,478116.9587998008,Chandigarh,,
2024-12-10,6239.087,3985.234,,174.009,868.009,,445290.471196078,Chandigarh,,
2024-12-11,6401.768,4173.296,,185.804,873.045,,466815.94640649,Chandigarh,,
2024-12-12,6654.265,4247.862,,503.122,872.392,,473566.1691474524,Chandigarh,,
2024-12-13,6723.63,4251.414,,398.002,872.659,,477457.5551705983,Chandigarh,,
2024-12-14,6564.085,4247.768,,227.147,876.346,,521082.0808938438,Chandigarh,,
2024-12-15,6631.210000000001,4306.826,,249.921,903.518,,368800.13334143034,Chandigarh,,
2024-12-16,6575.407,4290.17,,209.081,926.818,,470321.9653001792,Chandigarh,,
2024-12-17,6640.4310000000005,4073.635,,456.703,929.965,,455921.4061876976,Chandigarh,,
2024-12-18,6763.597000000001,4113.215,,544.292,930.449,,470179.3605224726,Chandigarh,,
2024-12-19,6385.596,4253.576,,220.741,943.305,,445839.4600047822,Chandigarh,,
2024-12-20,6595.765,4357.89,,111.863,913.551,,468491.8620231748,Chandigarh,,
2024-12-21,6707.136,4395.428,,194.52,929.313,,466378.3127184425,Chandigarh,,
2024-12-22,6977.914,4499.147,,339.726,914.459,,353557.19636305125,Chandigarh,,
2024-12-23,6545.469,4391.919,,32.681,993.395,,459233.7881900948,Chandigarh,,
2024-12-24,6803.7880000000005,4169.376,,627.47,958.428,,444484.7082739344,Chandigarh,,
2024-12-25,6609.806,4305.619,,210.392,922.542,,464914.4966248884,Chandigarh,,
2024-12-26,6514.829,4407.781,,198.473,925.694,,445022.0267862636,Chandigarh,,
2024-12-27,6510.296,4391.255,,0.036,1003.144,,466747.1769278955,Chandigarh,,
2024-12-28,6416.888000000001,4363.492,,0.0,1043.986,,461636.1880341182,Chandigarh,,
2024-12-29,6699.644,4441.532,,120.987,995.607,,348332.3945393419,Chandigarh,,
2024-12-30,6941.629,4490.892,,338.759,993.887,,462429.3755689235,Chandigarh,,
2024-12-31,6807.448,4330.169,,338.759,1017.107,,463946.704194972,Chandigarh,,
