date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,industrial_scope2
2021-02-15,2217.0702917987137,2184.343,,32.441,528.446,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-16,2318.6402917987134,2176.848,,141.506,529.138,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-17,2290.0262917987134,2168.879,,120.861,527.968,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-18,2146.4422917987135,2145.547,,0.609,527.745,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-19,2236.7012917987136,2115.823,,120.592,525.675,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-20,2273.9712917987135,2125.303,,148.382,526.763,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-21,2232.0672917987135,2093.932,,137.849,528.343,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-22,2301.9052917987137,2167.146,,134.473,527.717,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-23,2304.3432917987134,2206.828,,97.229,526.083,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-24,2234.5492917987135,2234.258,,0.005,529.165,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-25,2360.9432917987137,2230.286,,130.371,529.605,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-26,2362.9512917987136,2247.36,,115.305,529.459,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-27,2349.4622917987135,2228.994,,120.182,537.373,0.2862917987137781,,Ujjain,0.115719087359395
2021-02-28,2312.477291798714,2200.891,,111.3,541.781,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-01,2365.2902917987135,2265.81,,99.194,534.082,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-02,2381.3282917987135,2273.837,,107.205,525.1,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-03,2393.042291798714,2271.193,,121.563,531.598,0.2862917987137781,,Ujjain,0.115719087359395
