date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2020-02-27,10495.132000000001,8668.985,1379.911,446.236,1759.658,,,Vadodara,5.126,0.001
2020-02-28,9900.862,8642.975,1196.775,61.112,1809.656,,,Vadodara,4.462,0.0
2020-02-29,9921.180999999999,8550.585,1196.775,173.821,1778.133,,,Vadodara,4.462,0.0
2020-03-01,10384.49,8491.949,1401.953,490.588,1803.671,,,Vadodara,5.324,0.001
2020-03-02,10521.259,8649.935,1409.204,462.12,1798.92,,,Vadodara,5.321,0.001
2020-03-03,10180.981999999998,8737.317,1415.756,27.909,1792.997,,,Vadodara,5.278,0.001
2020-03-04,9972.606999999998,8562.237,1408.267,2.103,1761.651,,,Vadodara,5.274,0.001
2020-03-05,10273.344,8418.16,1402.795,452.389,1797.359,,,Vadodara,5.285,0.001
2020-03-06,10345.132,8503.426,1396.628,445.078,1764.974,,,Vadodara,5.232,0.001
2020-03-07,10103.215,8625.582,1213.412,264.221,1735.725,,,Vadodara,4.595,0.0
2020-03-08,9755.340000000002,8368.993,1378.031,8.316,1767.108,,,Vadodara,5.111,0.0
2020-03-09,10075.236,8296.47,1402.048,376.718,1787.558,,,Vadodara,5.186,0.001
2020-03-10,9542.373,7586.028,1411.759,544.586,1788.035,,,Vadodara,5.18,0.001
2020-03-11,9790.786,7822.807,1423.393,544.586,1763.073,,,Vadodara,5.253,0.001
2020-03-12,10194.236,8380.857,1431.743,381.636,1717.718,,,Vadodara,5.27,0.001
2020-03-13,9924.784,8509.918,1414.866,0.0,1714.412,,,Vadodara,5.212,0.001
2020-03-14,9600.365,8385.787,1214.578,0.0,1729.784,,,Vadodara,4.541,0.0
2020-03-15,9443.068,8074.431,1368.637,0.0,1768.271,,,Vadodara,5.067,0.0
2020-03-16,10229.036,8371.101,1413.85,444.085,1784.593,,,Vadodara,5.27,0.001
2020-03-17,10540.416000000001,8621.893,1421.52,497.003,1826.419,,,Vadodara,5.235,0.001
2020-03-18,10504.561,8642.599,1425.247,436.715,1839.803,,,Vadodara,5.24,0.001
2020-03-19,10941.524,9518.435,1423.089,0.0,1861.269,,,Vadodara,5.262,0.001
2020-03-20,11197.772,9433.635,1406.084,358.053,1815.658,,,Vadodara,5.192,0.001
2020-03-21,10684.613,9072.817,1187.78,424.016,1828.785,,,Vadodara,4.449,0.0
2020-03-22,10579.472,8900.179,1231.66,447.633,1874.816,,,Vadodara,4.415,0.0
2020-03-23,10001.279,8749.617,1228.428,23.234,1902.732,,,Vadodara,4.35,0.0
2020-03-24,10390.936,9139.543,1251.393,0.0,1904.106,,,Vadodara,4.431,0.0
2020-03-25,10689.623,9425.21,1260.378,4.035,1917.77,,,Vadodara,4.486,0.0
