date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25,power_pm25,industrial_scope2
2020-01-01,37677.244179732246,37411.973,,262.935,2078.202,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-02,38074.22217973224,37659.576,,412.31,2091.33,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-03,38780.083179732246,38319.011,,458.736,2110.435,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-04,38777.76517973224,38272.55,,502.879,2096.967,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-05,37289.46117973224,36832.197,,454.928,2040.084,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-06,37008.363179732245,37004.554,,1.473,2051.39,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-07,38144.33817973224,37801.676,,340.326,2164.86,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-08,37953.946179732244,37891.338,,60.272,2233.067,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-09,37554.29417973224,37063.654,,488.304,2074.662,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-10,37065.89017973224,36553.357,,510.197,2070.351,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-11,37587.365179732245,37097.486,,487.543,2037.434,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-12,37353.39817973224,37277.761,,73.301,2062.889,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-13,37592.38917973224,37590.053,,0.0,2137.882,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-14,37337.05717973224,37185.933,,148.788,2164.624,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-15,36613.454179732245,36260.31,,350.808,2063.328,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-16,36310.23717973224,36199.614,,108.287,2170.012,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-17,38141.609179732244,37893.855,,245.418,2185.305,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-18,38138.774179732245,37588.653,,547.785,2167.146,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-19,36824.87017973224,36351.661,,470.873,2133.809,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-20,37357.473179732246,37355.137,,0.0,2142.157,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-21,38358.05417973224,37855.27,,500.448,2129.937,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-22,37342.333179732246,36769.779,,570.218,2097.729,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-23,37670.45717973224,37204.97,,463.151,1955.815,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-24,38645.65917973224,38223.979,,419.344,1926.452,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-25,39152.70517973224,38638.181,,512.188,2053.627,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-26,37368.78317973224,36887.689,,478.758,2088.813,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-27,38105.003179732244,37790.834,,311.833,2093.225,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-28,38714.170179732246,38284.631,,427.203,2181.083,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-29,38855.236179732245,38397.1,,455.8,2116.128,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-30,39043.33817973224,38601.716,,439.286,2047.606,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-01-31,38862.797179732246,38475.486,,384.975,2082.529,2.336179732240496,,Faridabad,,,,1.0272762999681937
2020-02-01,38116.17517973224,37728.864,,384.975,2065.969,2.336179732240496,,Faridabad,,,,1.0272762999681937
